departure_time,arrival_time,driver_code,dtg_status,driving_time,driving_distance,speed_max,speed_avg,rpm_max,rpm_avg,volt_min,volt_max,overspeed_time,accumulated_distance
2022-11-15 16:15:06,2022-11-15 20:26:27,3529073,0,15081,221,110,52.5,1639,966.7,270,285,0,1202644
2022-11-16 7:12:07,2022-11-16 10:26:59,3529073,0,11692,128,111,39.3,1758,915.5,270,285,20,1202772
2022-11-16 10:42:07,2022-11-16 10:43:33,3529073,0,86,0,14,5.3,865,588.8,280,285,0,1202772
2022-11-16 10:49:16,2022-11-16 12:49:05,3529073,0,7189,111,108,55.3,1712,946.2,275,285,0,1202883
2022-11-16 12:53:52,2022-11-16 12:54:45,3529073,0,53,0,6,2.6,759,510.9,275,280,0,1202883
2022-11-16 13:34:33,2022-11-16 13:35:17,3529073,0,44,0,9,3.3,975,603.6,280,285,0,1202883
2022-11-16 13:42:17,2022-11-16 15:41:03,3529073,0,7126,111,108,55.6,1602,947.0,200,285,0,1202994
2022-11-16 17:20:11,2022-11-16 18:59:03,3529073,0,5932,81,103,49.0,1617,889.6,270,285,0,1203075
2022-11-16 20:41:41,2022-11-16 20:43:13,3529073,0,92,0,8,2.1,815,544.5,280,285,0,1203075
2022-11-16 20:48:48,2022-11-16 22:11:03,3529073,0,4935,81,106,59.0,1590,975.4,275,285,0,1203156
2022-11-17 7:50:05,2022-11-17 10:09:55,3529073,0,8390,111,108,47.2,1763,888.4,250,285,0,1203267
2022-11-17 11:29:25,2022-11-17 11:30:37,3529073,0,72,0,6,1.0,744,515.8,275,285,0,1203267
2022-11-17 11:31:03,2022-11-17 11:31:31,3529073,0,28,0,8,3.7,900,579.9,235,285,0,1203267
2022-11-17 11:44:30,2022-11-17 13:37:43,3529073,0,6793,110,108,58.3,1765,1015.8,275,285,0,1203377
2022-11-17 14:41:30,2022-11-17 14:43:13,3529073,0,103,0,15,3.7,898,563.8,280,285,0,1203377
2022-11-17 14:48:40,2022-11-17 16:12:23,3529073,0,5023,81,108,57.7,1659,975.3,275,285,0,1203458
2022-11-17 17:18:56,2022-11-17 19:30:53,3529073,0,7917,82,106,36.8,1599,865.0,270,285,0,1203540
2022-11-17 20:09:55,2022-11-17 21:36:39,3529073,0,5204,81,109,55.8,1538,960.3,275,285,0,1203621
2022-11-18 7:38:29,2022-11-18 7:41:53,3529073,0,204,0,0,0.0,588,500.0,280,290,0,1203621
2022-11-18 8:05:24,2022-11-18 9:51:59,3529073,0,6395,81,108,45.5,1639,867.4,220,285,0,1203702
2022-11-18 11:31:33,2022-11-18 11:33:01,3529073,0,88,0,6,1.0,817,517.5,275,285,0,1203702
2022-11-18 11:36:49,2022-11-18 13:23:37,3529073,0,6408,81,108,45.2,1741,906.2,270,285,0,1203783
2022-11-18 13:27:34,2022-11-18 14:01:27,3529073,0,2033,0,14,0.2,1450,1018.9,275,285,0,1203783
2022-11-18 14:11:33,2022-11-18 14:12:13,3529073,0,40,0,9,4.4,885,585.5,275,285,0,1203783
2022-11-18 14:19:32,2022-11-18 16:07:29,3529073,0,6477,81,109,44.8,1708,908.8,270,285,0,1203864
2022-11-18 16:42:47,2022-11-18 16:42:57,3529073,0,10,0,9,3.1,911,609.1,275,280,0,1203864
2022-11-18 16:48:48,2022-11-18 19:13:07,3529073,0,8659,114,109,47.2,1655,922.6,275,285,0,1203978
2022-11-18 19:15:32,2022-11-18 19:19:43,3529073,0,251,0,0,0.0,688,499.9,275,285,0,1203978
2022-11-18 19:20:17,2022-11-18 19:20:59,3529073,0,42,0,5,2.2,859,457.8,200,280,0,1203978
2022-11-18 20:00:57,2022-11-18 20:01:07,3529073,0,10,0,9,2.9,984,595.7,280,285,0,1203978
2022-11-18 20:13:52,2022-11-18 22:09:19,3529073,0,6927,111,107,57.3,1527,952.4,270,285,0,1204089
2022-11-19 7:59:28,2022-11-19 8:02:27,3529073,0,179,0,0,0.0,618,494.9,220,285,0,1204089
2022-11-19 8:14:48,2022-11-19 10:40:25,3529073,0,8737,81,109,33.2,1711,940.0,275,285,0,1204170
2022-11-19 11:21:38,2022-11-19 11:23:07,3529073,0,89,0,8,1.8,828,538.7,275,285,0,1204170
2022-11-19 11:29:30,2022-11-19 12:55:29,3529073,0,5159,81,110,56.3,1711,966.2,200,285,0,1204251
2022-11-19 14:30:42,2022-11-19 14:31:17,3529073,0,35,0,17,11.0,1035,774.1,275,285,0,1204251
2022-11-19 14:38:17,2022-11-19 16:29:43,3529073,0,6686,111,109,59.2,1791,1003.6,275,290,0,1204362
2022-11-19 16:32:29,2022-11-19 17:28:37,3529073,13,3368,0,5,0.0,800,7.8,205,275,0,1204362
2022-11-19 17:28:43,2022-11-19 17:29:01,3529073,0,18,0,0,0.0,0,0.0,255,265,0,1204362
2022-11-19 17:29:33,2022-11-19 20:05:59,3529073,0,9386,139,109,53.5,1829,936.5,210,285,0,1204501
2022-11-19 20:40:54,2022-11-19 22:25:45,3529073,0,6291,111,111,62.9,1671,1014.2,270,285,4,1204612
2022-11-20 7:52:28,2022-11-20 7:52:41,1,0,13,0,4,1.7,737,524.6,280,285,0,1204612
2022-11-20 8:12:38,2022-11-20 8:13:53,3529073,0,75,0,1,0.0,787,500.3,280,285,0,1204612
2022-11-20 8:36:43,2022-11-20 9:06:53,3529073,0,1810,18,100,35.2,1570,795.9,275,290,0,1204630
2022-11-20 9:18:45,2022-11-20 11:00:41,3529073,0,6116,96,109,56.6,1807,993.6,275,285,0,1204726
2022-11-20 11:42:01,2022-11-20 13:25:31,3529073,0,6210,111,109,63.7,1740,1066.4,205,285,0,1204837
2022-11-20 13:32:18,2022-11-20 13:33:17,3529073,0,59,0,8,3.3,823,539.8,275,285,0,1204837
2022-11-20 14:39:41,2022-11-20 19:58:23,3529073,0,19122,250,109,47.0,1881,938.4,270,285,0,1205087
2022-11-21 6:40:04,2022-11-21 7:08:31,1,0,1707,18,108,37.4,1833,837.3,275,285,0,1205105
2022-11-21 7:17:19,2022-11-21 8:33:55,9179345,0,4596,93,111,72.1,1872,1091.3,200,285,6,1205198
2022-11-21 9:59:05,2022-11-21 10:01:43,9179345,0,158,0,8,0.7,728,114.5,205,285,0,1205198
2022-11-21 10:04:52,2022-11-21 11:37:27,9179345,0,5555,81,109,52.1,1805,955.9,190,285,0,1205279
2022-11-21 12:34:48,2022-11-21 12:35:13,9179345,0,25,0,9,5.1,926,534.3,275,285,0,1205279
2022-11-21 12:50:35,2022-11-21 14:13:17,9179345,0,4962,81,109,58.6,1953,1010.8,275,285,0,1205360
2022-11-21 15:44:06,2022-11-21 15:44:29,9179345,0,23,0,8,2.4,829,573.1,275,285,0,1205360
2022-11-21 15:49:14,2022-11-21 17:47:03,9179345,0,7069,128,109,64.9,1773,1102.5,275,285,0,1205488
2022-11-21 18:47:32,2022-11-21 18:47:57,9179345,0,25,0,11,5.7,827,533.7,275,285,0,1205488
2022-11-21 18:59:32,2022-11-21 19:22:09,9179345,0,1357,18,106,46.5,1660,908.1,270,285,0,1205506
2022-11-21 19:34:39,2022-11-21 20:58:29,9179345,0,5030,97,111,68.9,1928,1120.2,270,285,12,1205603
2022-11-22 6:52:52,2022-11-22 8:39:15,1,0,6383,81,113,45.5,1896,919.2,275,285,12,1205684
2022-11-22 9:54:04,2022-11-22 9:54:25,9179345,0,21,0,10,5.7,830,542.1,275,285,0,1205684
2022-11-22 9:59:28,2022-11-22 11:17:25,9179345,0,4677,81,109,62.1,1944,1039.8,205,285,0,1205765
2022-11-22 13:00:18,2022-11-22 13:01:01,9179345,0,43,0,9,1.5,922,547.2,280,285,0,1205765
2022-11-22 13:09:40,2022-11-22 14:24:39,9179345,0,4499,82,109,64.7,1892,1067.7,275,285,0,1205847
2022-11-22 15:51:10,2022-11-22 15:51:35,9179345,0,25,0,8,4.8,724,516.5,275,285,0,1205847
2022-11-22 15:59:46,2022-11-22 18:14:11,9179345,0,8065,81,109,36.0,2011,880.9,270,285,0,1205928
2022-11-22 18:54:43,2022-11-22 18:56:09,9179345,0,86,0,12,4.5,751,536.7,275,285,0,1205928
2022-11-22 18:58:40,2022-11-22 20:51:03,9179345,0,6743,81,109,43.0,1772,1015.9,210,285,0,1206009
2022-11-22 21:12:16,2022-11-22 21:14:07,9179345,0,111,0,8,1.2,826,510.0,275,285,0,1206009
2022-11-23 5:07:50,2022-11-23 5:54:47,9179345,0,2817,0,0,0.0,594,499.3,275,290,0,1206009
2022-11-23 6:57:12,2022-11-23 8:28:55,9179345,0,5503,81,109,52.9,1899,954.5,205,285,0,1206090
2022-11-23 9:40:30,2022-11-23 9:43:21,9179345,0,171,0,13,2.4,1131,194.0,180,285,0,1206090
2022-11-23 9:48:38,2022-11-23 11:48:53,9179345,0,7215,128,109,63.7,1957,1041.2,275,285,0,1206218
2022-11-23 11:49:09,2022-11-23 11:53:01,9179345,0,232,1,14,2.4,955,524.7,225,285,0,1206219
2022-11-23 12:09:05,2022-11-23 12:11:03,9179345,0,118,0,9,1.9,858,515.2,275,285,0,1206219
2022-11-23 12:24:43,2022-11-23 12:25:17,9179345,0,34,0,9,4.1,816,515.7,275,285,0,1206219
2022-11-23 12:45:15,2022-11-23 13:06:01,9179345,0,1246,18,109,50.6,1707,953.2,275,285,0,1206237
2022-11-23 13:19:40,2022-11-23 14:33:41,9179345,0,4441,92,110,74.7,1950,1158.7,275,285,0,1206329
2022-11-23 14:44:58,2022-11-23 14:45:37,9179345,0,39,0,8,2.8,881,555.3,275,285,0,1206329
2022-11-23 16:04:02,2022-11-23 16:04:53,9179345,0,51,1,12,6.6,1231,782.0,250,285,0,1206330
2022-11-23 16:08:17,2022-11-23 17:28:43,9179345,0,4826,80,110,59.4,1727,997.1,270,285,0,1206410
2022-11-23 18:59:52,2022-11-23 19:02:43,9179345,0,171,0,8,1.3,756,500.3,275,285,0,1206410
2022-11-23 19:10:21,2022-11-23 21:20:07,9179345,0,7786,81,109,37.3,1934,854.6,270,285,0,1206491
2022-11-24 6:28:41,2022-11-24 6:35:03,9179345,0,382,0,0,0.0,782,500.8,280,285,0,1206491
2022-11-24 6:42:03,2022-11-24 6:43:39,9179345,0,96,0,11,4.1,1125,654.0,280,285,0,1206491
2022-11-24 6:48:53,2022-11-24 8:31:19,9179345,0,6146,110,110,64.5,1915,1057.0,275,285,0,1206601
2022-11-24 8:34:43,2022-11-24 8:58:05,9179345,0,1402,18,105,44.6,1678,939.8,275,285,0,1206619
2022-11-24 8:59:58,2022-11-24 9:05:27,9179345,0,329,0,13,0.9,833,159.7,245,285,0,1206619
2022-11-24 9:09:39,2022-11-24 9:09:49,9179345,0,10,0,6,3.5,670,553.1,275,280,0,1206619
2022-11-24 9:12:02,2022-11-24 9:41:43,9179345,0,1781,0,9,0.1,1052,973.3,275,285,0,1206619
2022-11-24 10:29:21,2022-11-24 10:30:01,9179345,0,40,0,9,3.9,791,525.4,275,285,0,1206619
2022-11-24 10:45:01,2022-11-24 11:07:53,9179345,0,1372,18,104,46.1,1535,900.9,270,285,0,1206637
2022-11-24 11:19:29,2022-11-24 12:41:05,9179345,0,4896,97,110,70.6,1891,1120.8,265,285,0,1206734
2022-11-24 12:44:29,2022-11-24 12:45:51,9179345,0,82,0,12,3.3,1017,544.8,275,285,0,1206734
2022-11-24 13:45:56,2022-11-24 13:46:29,9179345,0,33,0,6,2.3,827,524.4,275,285,0,1206734
2022-11-24 13:49:55,2022-11-24 15:29:07,9179345,0,5952,110,109,66.4,1925,1036.8,270,285,0,1206844
2022-11-24 16:45:34,2022-11-24 17:13:35,9179345,0,1681,18,101,37.9,1837,852.2,275,285,0,1206862
2022-11-24 17:19:58,2022-11-24 19:26:15,9179345,0,7577,97,112,45.8,1840,976.3,270,285,24,1206959
2022-11-24 19:45:13,2022-11-24 19:46:13,9179345,0,60,0,13,5.8,903,598.9,270,285,0,1206959
2022-11-24 19:49:45,2022-11-24 21:20:17,9179345,0,5432,111,113,72.8,1929,1126.1,275,285,22,1207070
2022-11-25 9:05:55,2022-11-25 9:08:39,9179345,0,164,0,0,0.0,577,501.0,280,285,0,1207070
2022-11-25 9:34:54,2022-11-25 9:35:23,9179345,0,29,0,10,4.5,734,512.3,275,285,0,1207070
2022-11-25 9:44:43,2022-11-25 10:08:21,9179345,0,1418,18,108,44.7,1845,931.0,280,285,0,1207088
2022-11-25 10:19:21,2022-11-25 11:48:09,9179345,0,5328,110,110,74.0,1782,1123.9,275,285,0,1207198
2022-11-25 11:51:00,2022-11-25 11:52:07,9179345,0,67,0,15,4.8,1007,586.7,280,285,0,1207198
2022-11-25 12:17:37,2022-11-25 12:20:33,9179345,0,176,0,0,0.0,853,503.0,275,285,0,1207198
2022-11-25 12:53:10,2022-11-25 12:53:41,9179345,0,31,0,8,1.8,833,562.6,280,285,0,1207198
2022-11-25 12:59:08,2022-11-25 14:49:31,9179345,0,6623,110,110,59.7,1877,1012.3,270,285,0,1207308
2022-11-25 15:36:05,2022-11-25 15:36:41,9179345,0,36,0,9,3.2,785,519.3,275,285,0,1207308
2022-11-25 15:46:11,2022-11-25 16:09:41,9179345,0,1410,18,105,44.9,1709,991.3,270,285,0,1207326
2022-11-25 16:19:23,2022-11-25 20:55:57,9179345,0,16594,226,111,48.9,1970,982.3,270,285,2,1207552
2022-11-26 7:25:35,2022-11-26 7:31:03,9179345,0,328,0,0,0.0,757,499.5,280,290,0,1207552
2022-11-26 7:40:48,2022-11-26 8:05:57,9179345,0,1509,18,99,42.1,1779,854.4,280,285,0,1207570
2022-11-26 8:20:28,2022-11-26 9:43:35,9179345,0,4987,110,111,79.0,1703,1174.8,270,285,14,1207680
2022-11-26 9:47:41,2022-11-26 9:48:51,9179345,0,70,0,17,4.1,1058,554.8,270,285,0,1207680
2022-11-26 10:40:52,2022-11-26 10:40:55,9179345,0,3,0,10,3.8,1053,650.6,275,285,0,1207680
2022-11-26 10:49:05,2022-11-26 13:28:23,9179345,0,9558,114,109,42.8,2005,915.8,270,285,0,1207794
2022-11-26 13:31:48,2022-11-26 13:31:53,9179345,0,5,0,10,4.9,630,521.8,280,280,0,1207794
2022-11-26 13:45:04,2022-11-26 14:06:51,9179345,0,1307,18,107,48.3,1788,943.0,255,285,0,1207812
2022-11-26 14:20:51,2022-11-26 16:21:09,9179345,0,7218,93,109,46.0,1858,1022.8,275,285,0,1207905
2022-11-26 17:24:58,2022-11-26 19:00:23,9179345,0,5725,81,108,50.8,1847,931.7,270,285,0,1207986
2022-11-26 20:01:17,2022-11-26 20:14:33,9179345,0,796,0,0,0.0,826,500.1,280,285,0,1207986
2022-11-26 20:30:12,2022-11-26 20:30:43,9179345,0,31,0,9,6.1,542,498.4,280,285,0,1207986
2022-11-26 20:45:55,2022-11-26 22:13:29,9179345,0,5254,81,109,55.4,1707,977.7,275,285,0,1208067
2022-11-27 8:03:00,2022-11-27 9:59:05,9179345,0,6965,114,112,58.4,1850,1008.1,275,290,14,1208181
2022-11-27 11:33:40,2022-11-27 11:34:05,9179345,0,25,0,11,5.0,774,518.2,255,285,0,1208181
2022-11-27 11:44:13,2022-11-27 12:06:21,9179345,0,1328,18,102,47.7,1827,962.3,275,285,0,1208199
2022-11-27 12:20:09,2022-11-27 14:14:33,9179345,0,6864,104,114,54.5,1872,999.5,275,285,36,1208303
2022-11-27 14:44:52,2022-11-27 14:45:53,9179345,0,61,0,14,4.6,848,587.2,280,285,0,1208303
2022-11-27 14:49:40,2022-11-27 16:14:41,9179345,0,5101,80,114,56.7,1900,992.7,270,285,16,1208384
2022-11-27 17:22:09,2022-11-27 17:23:29,9179345,0,80,0,9,2.7,813,484.3,190,285,0,1208384
2022-11-27 17:26:19,2022-11-27 19:52:07,9179345,0,8748,82,107,33.3,1856,879.9,235,285,0,1208466
2022-11-27 20:14:53,2022-11-27 21:35:43,9179345,0,4850,81,115,59.8,1855,1060.6,270,285,18,1208547
2022-11-28 7:48:18,2022-11-28 7:52:03,3529073,0,225,0,0,0.0,756,495.6,200,285,0,1208547
2022-11-28 8:21:17,2022-11-28 10:34:35,3529073,0,7998,81,109,36.5,1737,874.3,270,290,0,1208628
2022-11-28 11:31:40,2022-11-28 11:33:09,3529073,0,89,0,11,4.4,1028,573.1,275,285,0,1208628
2022-11-28 11:37:11,2022-11-28 12:52:31,3529073,0,4520,81,109,64.0,1722,1022.6,275,285,0,1208709
2022-11-28 12:57:16,2022-11-28 12:58:11,3529073,0,55,0,16,6.5,1029,606.5,275,285,0,1208709
2022-11-28 14:12:49,2022-11-28 14:13:15,3529073,0,26,0,9,4.8,925,633.0,270,285,0,1208709
2022-11-28 14:20:27,2022-11-28 15:41:55,3529073,0,4888,82,108,59.4,1788,991.7,275,285,0,1208791
2022-11-28 16:40:49,2022-11-28 18:40:59,3529073,0,7210,110,108,54.9,1743,955.3,270,285,0,1208901
2022-11-28 19:47:55,2022-11-28 19:48:13,3529073,0,18,0,10,6.0,1048,795.0,275,285,0,1208901
2022-11-28 20:13:36,2022-11-28 20:37:19,3529073,0,1423,18,89,44.5,1533,867.9,265,285,0,1208919
2022-11-28 20:48:03,2022-11-28 22:02:03,3529073,0,4440,93,109,74.9,1613,1094.1,275,285,0,1209012
2022-11-29 8:18:56,2022-11-29 9:58:51,3529073,0,5995,81,107,48.4,1691,923.2,275,285,0,1209093
2022-11-29 11:20:09,2022-11-29 11:21:45,3529073,0,96,0,9,2.3,884,540.0,275,285,0,1209093
2022-11-29 11:27:11,2022-11-29 13:20:39,3529073,0,6808,81,109,42.7,1585,884.0,275,285,0,1209174
2022-11-29 14:29:59,2022-11-29 16:27:11,3529073,0,7032,111,109,56.3,1816,1060.4,275,285,0,1209285
2022-11-29 17:26:02,2022-11-29 19:42:05,3529073,0,8163,128,109,56.3,1555,964.0,275,285,0,1209413
2022-11-29 20:37:58,2022-11-29 22:23:51,3529073,0,6353,111,108,62.3,1747,1001.6,275,285,0,1209524
2022-11-30 8:05:10,2022-11-30 10:47:49,3529073,0,9759,115,109,42.3,1697,875.3,275,285,0,1209639
2022-11-30 11:41:31,2022-11-30 13:25:59,3529073,0,6268,110,109,63.2,1703,1004.1,275,285,0,1209749
2022-11-30 13:31:06,2022-11-30 13:32:55,3529073,0,109,0,5,2.2,839,508.5,280,285,0,1209749
2022-11-30 14:36:23,2022-11-30 16:50:43,3529073,0,8060,111,109,49.3,1702,988.4,275,285,0,1209860
2022-11-30 17:38:13,2022-11-30 19:44:59,3529073,0,7606,129,109,60.5,1787,996.8,205,285,0,1209989
